Block Name,Point ID,C_0,C_1,C_2,C_Magnitude,Cx,Cy,Cz,Points_0,Points_1,Points_2,Points_Magnitude,UMean_0,UMean_1,UMean_2,UMean_Magnitude,U_0,U_1,U_2,U_Magnitude,cp,k,nut,omega,omegaMean,p,pMean,vorticity_0,vorticity_1,vorticity_2,vorticity_Magnitude,wallShearStress_0,wallShearStress_1,wallShearStress_2,wallShearStress_Magnitude,yPlus
internalMesh,2380,2.16718,-0.5,0.84749,2.38011,2.16718,-0.5,0.84749,2.16667,-0.5,0.849779,2.38046,13.1677,-1.18775e-18,-0.794397,13.1916,13.1677,-1.18775e-18,-0.794397,13.1916,-0.221296,42.9146,0.225638,190.816,190.816,-216.167,-216.167,1.36295e-17,71.3392,1.69162e-17,71.3392,0,0,0,0,0
internalMesh,2381,2.33383,-0.5,0.83932,2.53006,2.33383,-0.5,0.83932,2.33333,-0.5,0.841585,2.53036,13.637,-9.19835e-19,-0.954122,13.6704,13.637,-9.19835e-19,-0.954122,13.6704,-0.22074,45.6272,0.249433,183.455,183.455,-215.624,-215.624,1.68164e-17,68.812,3.31069e-17,68.812,0,0,0,0,0
internalMesh,2382,2.50048,-0.5,0.831151,2.68202,2.50048,-0.5,0.831151,2.5,-0.5,0.83339,2.68226,14.0797,-8.20432e-19,-1.12032,14.1242,14.0797,-8.20432e-19,-1.12032,14.1242,-0.21912,48.1101,0.26932,177.251,177.251,-214.041,-214.041,1.91873e-17,66.7625,3.9293e-17,66.7625,0,0,0,0,0
internalMesh,2383,2.66713,-0.5,0.822981,2.83564,2.66713,-0.5,0.822981,2.66667,-0.5,0.825195,2.83585,14.5024,-2.98757e-21,-1.29138,14.5598,14.5024,-2.98757e-21,-1.29138,14.5598,-0.216364,50.3143,0.283442,172.065,172.065,-211.349,-211.349,5.84708e-18,65.2935,-4.60875e-19,65.2935,0,0,0,0,0
internalMesh,2384,2.83378,-0.5,0.814811,2.99069,2.83378,-0.5,0.814811,2.83333,-0.5,0.817001,2.99086,14.8999,-8.87048e-19,-1.46554,14.9718,14.8999,-8.87048e-19,-1.46554,14.9718,-0.212387,52.2297,0.293428,167.669,167.669,-207.464,-207.464,-1.327e-18,64.224,1.4705e-17,64.224,0,0,0,0,0
internalMesh,2385,3.00043,-0.5,0.806642,3.14695,3.00043,-0.5,0.806642,3,-0.5,0.808806,3.14709,15.2606,-7.84658e-19,-1.63831,15.3483,15.2606,-7.84658e-19,-1.63831,15.3483,-0.2072,53.8531,0.29868,163.898,163.898,-202.397,-202.397,2.01123e-17,63.5398,2.30683e-17,63.5398,0,0,0,0,0
internalMesh,2386,3.16709,-0.5,0.798472,3.30424,3.16709,-0.5,0.798472,3.16667,-0.5,0.800612,3.30435,15.5926,0,-1.80873,15.6972,15.5926,0,-1.80873,15.6972,-0.200872,55.2018,0.301159,160.639,160.639,-196.216,-196.216,4.00165e-18,63.1176,2.02607e-18,63.1176,0,0,0,0,0
internalMesh,2387,3.33374,-0.5,0.790303,3.46243,3.33374,-0.5,0.790303,3.33333,-0.5,0.792417,3.46252,15.8978,0,-1.97523,16.02,15.8978,0,-1.97523,16.02,-0.193443,56.292,0.303832,157.748,157.748,-188.959,-188.959,-6.6836e-18,62.6676,-1.88255e-18,62.6676,0,0,0,0,0
internalMesh,2388,3.5004,-0.5,0.782133,3.62139,3.5004,-0.5,0.782133,3.5,-0.5,0.784223,3.62146,16.1715,-7.0881e-19,-2.13291,16.3116,16.1715,-7.0881e-19,-2.13291,16.3116,-0.185025,57.1328,0.30653,155.131,155.131,-180.736,-180.736,3.5464e-18,62.1537,1.44445e-17,62.1537,0,0,0,0,0
internalMesh,2389,3.66705,-0.5,0.773963,3.78104,3.66705,-0.5,0.773963,3.66667,-0.5,0.776028,3.78109,16.4276,-7.0881e-19,-2.28095,16.5852,16.4276,-7.0881e-19,-2.28095,16.5852,-0.175729,57.7387,0.308914,152.734,152.734,-171.656,-171.656,4.05985e-18,61.6175,1.86781e-17,61.6175,0,0,0,0,0
internalMesh,2390,3.83371,-0.5,0.765793,3.94129,3.83371,-0.5,0.765793,3.83333,-0.5,0.767834,3.94132,16.6709,0,-2.41768,16.8452,16.6709,0,-2.41768,16.8452,-0.165625,58.1202,0.311285,150.484,150.484,-161.786,-161.786,-5.60925e-19,60.9569,3.53343e-18,60.9569,0,0,0,0,0
internalMesh,2391,4.00037,-0.5,0.757623,4.10206,4.00037,-0.5,0.757623,4,-0.5,0.759639,4.10208,16.901,4.9124e-19,-2.53935,17.0907,16.901,4.9124e-19,-2.53935,17.0907,-0.154858,58.2928,0.313659,148.327,148.327,-151.269,-151.269,-1.03194e-17,60.1507,-2.97983e-17,60.1507,0,0,0,0,0
internalMesh,2392,4.16702,-0.5,0.749454,4.2633,4.16702,-0.5,0.749454,4.16667,-0.5,0.751445,4.26331,17.12,4.9124e-19,-2.64349,17.3229,17.12,4.9124e-19,-2.64349,17.3229,-0.143577,58.2786,0.315772,146.232,146.232,-140.249,-140.249,-1.04618e-17,59.2694,-3.41172e-17,59.2694,0,0,0,0,0
internalMesh,2393,4.33368,-0.5,0.741284,4.42496,4.33368,-0.5,0.741284,4.33333,-0.5,0.74325,4.42495,17.3295,-4.85095e-19,-2.72945,17.5432,17.3295,-4.85095e-19,-2.72945,17.5432,-0.131921,58.1019,0.317571,144.182,144.182,-128.863,-128.863,-3.20168e-18,58.3457,1.06429e-17,58.3457,0,0,0,0,0
internalMesh,2394,4.50034,-0.5,0.733114,4.58699,4.50034,-0.5,0.733114,4.5,-0.5,0.735055,4.58697,17.5319,-5.03648e-19,-2.79756,17.7537,17.5319,-5.03648e-19,-2.79756,17.7537,-0.120041,57.7854,0.319089,142.16,142.16,-117.259,-117.259,-1.16757e-17,57.3842,1.29313e-17,57.3842,0,0,0,0,0
internalMesh,2395,4.667,-0.5,0.724944,4.74936,4.667,-0.5,0.724944,4.66667,-0.5,0.726861,4.74933,17.7275,-1.85525e-20,-2.84735,17.9547,17.7275,-1.85525e-20,-2.84735,17.9547,-0.108092,57.3514,0.320462,140.153,140.153,-105.586,-105.586,-6.48164e-18,56.3685,-1.66557e-18,56.3685,0,0,0,0,0
internalMesh,2396,4.83365,-0.5,0.716774,4.91202,4.83365,-0.5,0.716774,4.83333,-0.5,0.718666,4.91198,17.9155,-3.34878e-19,-2.87833,18.1453,17.9155,-3.34878e-19,-2.87833,18.1453,-0.0962159,56.8231,0.321759,138.152,138.152,-93.9857,-93.9857,-2.49112e-18,55.3076,1.16522e-17,55.3076,0,0,0,0,0
internalMesh,2397,5.00031,-0.5,0.708604,5.07496,5.00031,-0.5,0.708604,5,-0.5,0.710472,5.07492,18.0954,-6.23898e-19,-2.8909,18.3249,18.0954,-6.23898e-19,-2.8909,18.3249,-0.0845447,56.2226,0.323048,136.156,136.156,-82.585,-82.585,-3.2467e-18,54.2156,2.69716e-17,54.2156,0,0,0,0,0
internalMesh,2398,5.16698,-0.5,0.700434,5.23815,5.16698,-0.5,0.700434,5.16667,-0.5,0.702277,5.23809,18.2669,-2.8902e-19,-2.8861,18.4935,18.2669,-2.8902e-19,-2.8861,18.4935,-0.0731997,55.57,0.324391,134.167,134.167,-71.503,-71.503,8.31101e-20,53.1049,1.34099e-17,53.1049,0,0,0,0,0
internalMesh,2399,5.33363,-0.5,0.692263,5.40156,5.33363,-0.5,0.692263,5.33333,-0.5,0.694083,5.4015,18.4299,-5.90795e-19,-2.86544,18.6514,18.4299,-5.90795e-19,-2.86544,18.6514,-0.0622885,54.8889,0.325891,132.191,132.191,-60.8447,-60.8447,9.16047e-18,51.984,5.44692e-17,51.984,0,0,0,0,0
internalMesh,2400,5.5003,-0.5,0.684093,5.56518,5.5003,-0.5,0.684093,5.5,-0.5,0.685888,5.56511,18.5842,-5.95883e-19,-2.8308,18.7985,18.5842,-5.95883e-19,-2.8308,18.7985,-0.0518922,54.1844,0.327547,130.223,130.223,-50.6894,-50.6894,5.9363e-18,50.8577,5.54539e-17,50.8577,0,0,0,0,0
internalMesh,2401,5.66695,-0.5,0.675923,5.72898,5.66695,-0.5,0.675923,5.66667,-0.5,0.677694,5.72891,18.7291,-5.0885e-21,-2.78366,18.9348,18.7291,-5.0885e-21,-2.78366,18.9348,-0.0420645,53.4607,0.329351,128.257,128.257,-41.0895,-41.0895,-1.94667e-18,49.7287,-2.69665e-19,49.7287,0,0,0,0,0
internalMesh,2402,5.83362,-0.5,0.667754,5.89296,5.83362,-0.5,0.667754,5.83333,-0.5,0.669499,5.89288,18.8647,-9.84802e-20,-2.72547,19.0605,18.8647,-9.84802e-20,-2.72547,19.0605,-0.0328499,52.7346,0.331397,126.301,126.301,-32.0884,-32.0884,1.24389e-18,48.5991,1.27425e-17,48.5991,0,0,0,0,0
internalMesh,2403,6.00028,-0.5,0.659584,6.0571,6.00028,-0.5,0.659584,6,-0.5,0.661304,6.05701,18.9914,-1.00316e-19,-2.65784,19.1765,18.9914,-1.00316e-19,-2.65784,19.1765,-0.0242853,52.0124,0.333718,124.355,124.355,-23.7223,-23.7223,-2.54533e-19,47.4719,1.17864e-17,47.4719,0,0,0,0,0
internalMesh,2404,6.16694,-0.5,0.651414,6.22137,6.16694,-0.5,0.651414,6.16667,-0.5,0.65311,6.22128,19.1096,-1.83624e-21,-2.58241,19.2833,19.1096,-1.83624e-21,-2.58241,19.2833,-0.0163906,51.2983,0.336346,122.42,122.42,-16.0107,-16.0107,-1.05961e-18,46.3485,-1.29928e-18,46.3485,0,0,0,0,0
internalMesh,2405,6.3336,-0.5,0.643243,6.38579,6.3336,-0.5,0.643243,6.33333,-0.5,0.644915,6.38569,19.2196,-1.66547e-20,-2.50077,19.3816,19.2196,-1.66547e-20,-2.50077,19.3816,-0.00917329,50.5946,0.33931,120.494,120.494,-8.96068,-8.96068,2.42125e-18,45.2307,1.56564e-17,45.2307,0,0,0,0,0
internalMesh,2406,6.50026,-0.5,0.635073,6.55032,6.50026,-0.5,0.635073,6.5,-0.5,0.636721,6.55022,19.322,-1.662e-20,-2.41486,19.4723,19.322,-1.662e-20,-2.41486,19.4723,-0.00262817,49.9013,0.342652,118.575,118.575,-2.56725,-2.56725,2.27069e-18,44.1155,1.44384e-17,44.1155,0,0,0,0,0
internalMesh,2407,6.66692,-0.5,0.626903,6.71497,6.66692,-0.5,0.626903,6.66667,-0.5,0.628526,6.71487,19.417,2.2323e-20,-2.32621,19.5558,19.417,2.2323e-20,-2.32621,19.5558,0.00327134,49.2167,0.346432,116.658,116.658,3.19551,3.19551,1.50886e-18,42.993,1.28869e-17,42.993,0,0,0,0,0
internalMesh,2408,6.83358,-0.5,0.618733,6.87973,6.83358,-0.5,0.618733,6.83333,-0.5,0.620332,6.87963,19.505,6.1566e-20,-2.2359,19.6328,19.505,6.1566e-20,-2.2359,19.6328,0.00856842,48.5387,0.350652,114.739,114.739,8.36981,8.36981,3.65308e-18,41.8578,2.67176e-17,41.8578,0,0,0,0,0
internalMesh,2409,7.00025,-0.5,0.610563,7.04459,7.00025,-0.5,0.610563,7,-0.5,0.612137,7.04448,19.587,4.01742e-20,-2.14427,19.7041,19.587,4.01742e-20,-2.14427,19.7041,0.0132934,47.8656,0.355288,112.818,112.818,12.9852,12.9852,2.41996e-18,40.7165,1.12271e-17,40.7165,0,0,0,0,0
internalMesh,2410,7.16691,-0.5,0.602393,7.20954,7.16691,-0.5,0.602393,7.16667,-0.5,0.603943,7.20943,19.6636,8.96499e-22,-2.05262,19.7704,19.6636,8.96499e-22,-2.05262,19.7704,0.0174727,47.1957,0.360295,110.894,110.894,17.0677,17.0677,9.17451e-20,39.5714,-1.09435e-18,39.5714,0,0,0,0,0
internalMesh,2411,7.33358,-0.5,0.594222,7.37458,7.33358,-0.5,0.594222,7.33333,-0.5,0.595748,7.37446,19.7365,7.62342e-20,-1.96054,19.8336,19.7365,7.62342e-20,-1.96054,19.8336,0.021138,46.5271,0.365705,108.965,108.965,20.648,20.648,1.60103e-18,38.4291,1.27078e-17,38.4291,0,0,0,0,0
internalMesh,2412,7.50024,-0.5,0.586052,7.53969,7.50024,-0.5,0.586052,7.5,-0.5,0.587554,7.53958,19.8034,7.72902e-20,-1.8704,19.8915,19.8034,7.72902e-20,-1.8704,19.8915,0.0242931,45.8596,0.371244,107.04,107.04,23.7299,23.7299,2.69029e-18,37.2957,1.11527e-17,37.2957,0,0,0,0,0
internalMesh,2413,7.6669,-0.5,0.577883,7.70489,7.6669,-0.5,0.577883,7.66667,-0.5,0.579359,7.70477,19.8762,1.056e-21,-1.77856,19.9556,19.8762,1.056e-21,-1.77856,19.9556,0.0270587,45.1879,0.377318,105.114,105.114,26.4315,26.4315,8.42303e-20,36.1507,-9.84533e-19,36.1507,0,0,0,0,0
internalMesh,2414,7.83356,-0.5,0.569712,7.87015,7.83356,-0.5,0.569712,7.83333,-0.5,0.571164,7.87003,19.9228,9.69962e-20,-1.68924,19.9943,19.9228,9.69962e-20,-1.68924,19.9943,0.0291879,44.5045,0.383354,103.195,103.195,28.5113,28.5113,1.36831e-18,35.0997,1.25712e-17,35.0997,0,0,0,0,0
internalMesh,2415,8.00081,-0.5,0.56342,8.0362,8.00081,-0.5,0.56342,8,-0.5,0.56297,8.03536,20.0375,9.69962e-20,-1.61288,20.1023,20.0375,9.69962e-20,-1.61288,20.1023,0.0316721,43.6858,0.387449,101.262,101.262,30.938,30.938,2.00887e-18,34.1185,1.19584e-17,34.1185,0,0,0,0,0
internalMesh,2416,0,-0.5,0.972383,1.0934,0,-0.5,0.972383,0,-0.5,0.974065,1.0949,0,0,0,0,0,0,0,0,-0.208652,0.881194,3.6033e-05,51.0221,51.0221,-203.815,-203.815,1.53033e-15,20.6531,5.68725e-17,20.6531,-0.0147902,-8.6622e-20,-0.021865,0.0263975,7.65762
internalMesh,2417,0.168194,-0.5,0.965796,1.10048,0.168194,-0.5,0.965796,0.166667,-0.5,0.967525,1.10176,2.36955,2.56445e-18,0.637892,2.45391,2.36955,2.56445e-18,0.637892,2.45391,-0.208879,8.21015,0.0216623,279.173,279.173,-204.037,-204.037,7.65164e-16,101.455,-3.75022e-17,101.455,0,0,0,0,0
internalMesh,2418,0.334702,-0.5,0.959274,1.13236,0.334702,-0.5,0.959274,0.333333,-0.5,0.960984,1.1334,5.67141,-3.05613e-18,0.2981,5.67924,5.67141,-3.05613e-18,0.2981,5.67924,-0.208605,18.1136,0.0352409,509.141,509.141,-203.77,-203.77,-2.87735e-17,176.038,-2.0027e-18,176.038,0,0,0,0,0
internalMesh,2419,0.501242,-0.5,0.952752,1.187,0.501242,-0.5,0.952752,0.5,-0.5,0.954444,1.18784,7.77336,-3.05613e-18,0.0415554,7.77347,7.77336,-3.05613e-18,0.0415554,7.77347,-0.20809,22.4723,0.04608,488.504,488.504,-203.266,-203.266,-2.1965e-18,169.094,2.19217e-17,169.094,0,0,0,0,0
internalMesh,2420,0.667804,-0.5,0.946227,1.26147,0.667804,-0.5,0.946227,0.666667,-0.5,0.947904,1.26213,9.32152,-4.3943e-19,-0.0927295,9.32198,9.32152,-4.3943e-19,-0.0927295,9.32198,-0.208306,25.6468,0.0582287,442.078,442.078,-203.477,-203.477,-8.58018e-17,154.326,-2.82669e-19,154.326,0,0,0,0,0
internalMesh,2421,0.834382,-0.5,0.939703,1.35249,0.834382,-0.5,0.939703,0.833333,-0.5,0.941363,1.353,10.5635,-4.3943e-19,-0.190084,10.5652,10.5635,-4.3943e-19,-0.190084,10.5652,-0.209057,28.1851,0.0712816,396.913,396.913,-204.211,-204.211,-1.12379e-16,139.839,-5.8392e-18,139.839,0,0,0,0,0
internalMesh,2422,1.00097,-0.5,0.933178,1.45697,1.00097,-0.5,0.933178,1,-0.5,0.934823,1.45736,11.6012,0,-0.27287,11.6044,11.6012,0,-0.27287,11.6044,-0.210327,30.3355,0.0850899,357.788,357.788,-205.451,-205.451,0,127.099,8.93255e-18,127.099,0,0,0,0,0
internalMesh,2423,1.16757,-0.5,0.926653,1.57223,1.16757,-0.5,0.926653,1.16667,-0.5,0.928282,1.57252,12.4921,2.49049e-18,-0.353506,12.4971,12.4921,2.49049e-18,-0.353506,12.4971,-0.211965,32.2731,0.0996862,324.838,324.838,-207.052,-207.052,9.41055e-17,116.315,-4.70231e-17,116.315,0,0,0,0,0
internalMesh,2424,1.33418,-0.5,0.920128,1.69608,1.33418,-0.5,0.920128,1.33333,-0.5,0.921742,1.69629,13.2717,4.01765e-19,-0.439124,13.279,13.2717,4.01765e-19,-0.439124,13.279,-0.213798,34.1323,0.115213,297.217,297.217,-208.842,-208.842,8.47648e-17,107.327,-9.89213e-18,107.327,0,0,0,0,0
internalMesh,2425,1.5008,-0.5,0.913602,1.82676,1.5008,-0.5,0.913602,1.5,-0.5,0.915202,1.82691,13.9646,-2.6789e-18,-0.534181,13.9748,13.9646,-2.6789e-18,-0.534181,13.9748,-0.215652,36.0074,0.131847,273.977,273.977,-210.654,-210.654,-1.09975e-17,99.8501,7.69259e-17,99.8501,0,0,0,0,0
internalMesh,2426,1.66742,-0.5,0.907076,1.96293,1.66742,-0.5,0.907076,1.66667,-0.5,0.908661,1.96302,14.5866,-4.58562e-19,-0.640716,14.6007,14.5866,-4.58562e-19,-0.640716,14.6007,-0.217366,37.9584,0.149731,254.319,254.319,-212.327,-212.327,2.64738e-17,93.6165,3.85687e-17,93.6165,0,0,0,0,0
internalMesh,2427,1.83405,-0.5,0.900549,2.1035,1.83405,-0.5,0.900549,1.83333,-0.5,0.902121,2.10355,15.1514,-3.8662e-19,-0.760381,15.1705,15.1514,-3.8662e-19,-0.760381,15.1705,-0.218803,40.0077,0.168889,237.633,237.633,-213.732,-213.732,2.73639e-17,88.3919,3.02222e-17,88.3919,0,0,0,0,0
internalMesh,2428,2.00068,-0.5,0.894023,2.24767,2.00068,-0.5,0.894023,2,-0.5,0.895581,2.24768,15.6676,-5.1823e-19,-0.894778,15.6932,15.6676,-5.1823e-19,-0.894778,15.6932,-0.219816,42.1305,0.189126,223.442,223.442,-214.721,-214.721,-2.21403e-17,83.9752,2.4875e-17,83.9752,0,0,0,0,0
internalMesh,2429,2.16732,-0.5,0.887497,2.39477,2.16732,-0.5,0.887497,2.16667,-0.5,0.88904,2.39475,16.1475,-4.5743e-19,-1.04283,16.1812,16.1475,-4.5743e-19,-1.04283,16.1812,-0.220154,44.2467,0.209925,211.375,211.375,-215.05,-215.05,-1.46244e-17,80.0526,2.36342e-17,80.0526,0,0,0,0,0
internalMesh,2430,2.33396,-0.5,0.88097,2.5443,2.33396,-0.5,0.88097,2.33333,-0.5,0.8825,2.54426,16.6027,-5.11392e-19,-1.20041,16.646,16.6027,-5.11392e-19,-1.20041,16.646,-0.219577,46.2689,0.230682,201.097,201.097,-214.488,-214.488,-2.31318e-17,76.4715,1.68907e-17,76.4715,0,0,0,0,0
internalMesh,2431,2.5006,-0.5,0.874443,2.69585,2.5006,-0.5,0.874443,2.5,-0.5,0.87596,2.69579,17.0417,-9.23797e-19,-1.3645,17.0963,17.0417,-9.23797e-19,-1.3645,17.0963,-0.218001,48.1259,0.250791,192.339,192.339,-212.948,-212.948,-2.98834e-17,73.2908,2.51343e-17,73.2908,0,0,0,0,0
internalMesh,2432,2.66723,-0.5,0.867916,2.84911,2.66723,-0.5,0.867916,2.66667,-0.5,0.869419,2.84904,17.4745,3.35557e-19,-1.53451,17.5417,17.4745,3.35557e-19,-1.53451,17.5417,-0.215332,49.7572,0.269698,184.861,184.861,-210.34,-210.34,-1.45015e-18,70.4628,-1.59058e-17,70.4628,0,0,0,0,0
internalMesh,2433,2.83388,-0.5,0.86139,3.00381,2.83388,-0.5,0.86139,2.83333,-0.5,0.862879,3.00372,17.8972,7.87068e-19,-1.70809,17.9785,17.8972,7.87068e-19,-1.70809,17.9785,-0.211474,51.1215,0.285468,178.419,178.419,-206.572,-206.572,-1.45432e-17,68.0295,-4.4141e-17,68.0295,0,0,0,0,0
internalMesh,2434,3.00053,-0.5,0.854863,3.15974,3.00053,-0.5,0.854863,3,-0.5,0.856339,3.15964,18.3085,-4.18325e-19,-1.88169,18.4049,18.3085,-4.18325e-19,-1.88169,18.4049,-0.206414,52.1955,0.295662,172.846,172.846,-201.629,-201.629,-1.30954e-17,66.1294,4.85178e-18,66.1294,0,0,0,0,0
internalMesh,2435,3.16717,-0.5,0.848336,3.31672,3.16717,-0.5,0.848336,3.16667,-0.5,0.849798,3.31662,18.7085,3.27582e-19,-2.05347,18.8208,18.7085,3.27582e-19,-2.05347,18.8208,-0.200172,52.9926,0.30237,167.957,167.957,-195.531,-195.531,-1.45328e-18,64.5926,-1.67985e-17,64.5926,0,0,0,0,0
internalMesh,2436,3.33382,-0.5,0.841809,3.47462,3.33382,-0.5,0.841809,3.33333,-0.5,0.843258,3.47451,19.085,6.40925e-19,-2.21965,19.2136,19.085,6.40925e-19,-2.21965,19.2136,-0.1928,53.5269,0.305265,163.594,163.594,-188.331,-188.331,-3.08782e-18,63.3364,-3.96096e-17,63.3364,0,0,0,0,0
internalMesh,2437,3.50047,-0.5,0.835281,3.63332,3.50047,-0.5,0.835281,3.5,-0.5,0.836718,3.63319,19.4339,3.13343e-19,-2.37688,19.5787,19.4339,3.13343e-19,-2.37688,19.5787,-0.184425,53.819,0.304283,159.667,159.667,-180.15,-180.15,-1.09179e-17,62.404,-2.02536e-17,62.404,0,0,0,0,0
internalMesh,2438,3.66712,-0.5,0.828755,3.79271,3.66712,-0.5,0.828755,3.66667,-0.5,0.830177,3.79258,19.7653,2.81318e-19,-2.52508,19.926,19.7653,2.81318e-19,-2.52508,19.926,-0.175162,53.9017,0.302986,156.078,156.078,-171.102,-171.102,-8.37265e-18,61.5567,-1.78367e-17,61.5567,0,0,0,0,0
internalMesh,2439,3.83378,-0.5,0.822228,3.95271,3.83378,-0.5,0.822228,3.83333,-0.5,0.823637,3.95257,20.0751,5.45838e-19,-2.66098,20.2507,20.0751,5.45838e-19,-2.66098,20.2507,-0.165089,53.798,0.301869,152.739,152.739,-161.262,-161.262,-1.07657e-18,60.6545,-3.58304e-17,60.6545,0,0,0,0,0
internalMesh,2440,4.00043,-0.5,0.8157,4.11325,4.00043,-0.5,0.8157,4,-0.5,0.817097,4.11311,20.3619,8.20412e-19,-2.78153,20.551,20.3619,8.20412e-19,-2.78153,20.551,-0.15438,53.5304,0.300775,149.599,149.599,-150.802,-150.802,4.83108e-18,59.7104,-4.04071e-17,59.7104,0,0,0,0,0
internalMesh,2441,4.16708,-0.5,0.809173,4.27426,4.16708,-0.5,0.809173,4.16667,-0.5,0.810556,4.27412,20.6319,3.27889e-19,-2.88535,20.8327,20.6319,3.27889e-19,-2.88535,20.8327,-0.143192,53.1194,0.299576,146.621,146.621,-139.873,-139.873,8.9053e-18,58.7458,-5.21753e-18,58.7458,0,0,0,0,0
internalMesh,2442,4.33373,-0.5,0.802646,4.43571,4.33373,-0.5,0.802646,4.33333,-0.5,0.804016,4.43556,20.8881,2.11171e-19,-2.97152,21.0984,20.8881,2.11171e-19,-2.97152,21.0984,-0.131639,52.5884,0.298285,143.773,143.773,-128.588,-128.588,-2.6987e-18,57.7623,-3.63114e-18,57.7623,0,0,0,0,0
internalMesh,2443,4.50039,-0.5,0.796119,4.59754,4.50039,-0.5,0.796119,4.5,-0.5,0.797476,4.59739,21.1319,8.3466e-19,-3.03975,21.3494,21.1319,8.3466e-19,-3.03975,21.3494,-0.119867,51.9593,0.297098,141.028,141.028,-117.089,-117.089,-7.93602e-18,56.7242,-4.52408e-17,56.7242,0,0,0,0,0
internalMesh,2444,4.66705,-0.5,0.789591,4.7597,4.66705,-0.5,0.789591,4.66667,-0.5,0.790935,4.75955,21.3621,3.95485e-19,-3.08908,21.5843,21.3621,3.95485e-19,-3.08908,21.5843,-0.108035,51.2542,0.296142,138.365,138.365,-105.53,-105.53,-1.73777e-18,55.6141,-2.4374e-17,55.6141,0,0,0,0,0
internalMesh,2445,4.8337,-0.5,0.783064,4.92218,4.8337,-0.5,0.783064,4.83333,-0.5,0.784395,4.92203,21.5788,3.1014e-19,-3.11901,21.8031,21.5788,3.1014e-19,-3.11901,21.8031,-0.0962871,50.4964,0.295329,135.777,135.777,-94.055,-94.055,-4.0698e-18,54.4698,-2.186e-17,54.4698,0,0,0,0,0
internalMesh,2446,5.00036,-0.5,0.776537,5.08494,5.00036,-0.5,0.776537,5,-0.5,0.777855,5.08479,21.7821,4.48348e-19,-3.13006,22.0058,21.7821,4.48348e-19,-3.13006,22.0058,-0.0847461,49.707,0.294664,133.264,133.264,-82.7817,-82.7817,-7.51428e-18,53.3148,-2.83163e-17,53.3148,0,0,0,0,0
internalMesh,2447,5.16702,-0.5,0.770009,5.24795,5.16702,-0.5,0.770009,5.16667,-0.5,0.771314,5.2478,21.9725,2.53297e-20,-3.12341,22.1934,21.9725,2.53297e-20,-3.12341,22.1934,-0.0735273,48.9047,0.294175,130.827,130.827,-71.823,-71.823,-4.4425e-20,52.1629,8.21506e-18,52.1629,0,0,0,0,0
internalMesh,2448,5.33368,-0.5,0.763482,5.41119,5.33368,-0.5,0.763482,5.33333,-0.5,0.764774,5.41104,22.1506,-3.05905e-19,-3.10049,22.3665,22.1506,-3.05905e-19,-3.10049,22.3665,-0.0627345,48.1093,0.293917,128.471,128.471,-61.2803,-61.2803,3.49713e-19,51.025,3.7122e-17,51.025,0,0,0,0,0
internalMesh,2449,5.50033,-0.5,0.756954,5.57464,5.50033,-0.5,0.756954,5.5,-0.5,0.758234,5.57449,22.3165,-3.4986e-20,-3.06304,22.5257,22.3165,-3.4986e-20,-3.06304,22.5257,-0.0524469,47.3298,0.293899,126.194,126.194,-51.2312,-51.2312,-4.62383e-18,49.9079,1.72627e-18,49.9079,0,0,0,0,0
internalMesh,2450,5.667,-0.5,0.750427,5.73829,5.667,-0.5,0.750427,5.66667,-0.5,0.751693,5.73813,22.4702,9.45602e-20,-3.01273,22.6713,22.4702,9.45602e-20,-3.01273,22.6713,-0.042719,46.569,0.294082,123.988,123.988,-41.7287,-41.7287,-1.18642e-18,48.8186,-5.5468e-18,48.8186,0,0,0,0,0
internalMesh,2451,5.83365,-0.5,0.7439,5.90211,5.83365,-0.5,0.7439,5.83333,-0.5,0.745153,5.90195,22.6119,3.15438e-20,-2.95118,22.8037,22.6119,3.15438e-20,-2.95118,22.8037,-0.0335924,45.8371,0.294501,121.852,121.852,-32.8137,-32.8137,-1.23724e-18,47.7603,-4.90216e-18,47.7603,0,0,0,0,0
internalMesh,2452,6.00031,-0.5,0.737372,6.06609,6.00031,-0.5,0.737372,6,-0.5,0.738613,6.06593,22.7422,1.62206e-19,-2.88004,22.9238,22.7422,1.62206e-19,-2.88004,22.9238,-0.0251019,45.1425,0.295218,119.794,119.794,-24.5201,-24.5201,-5.7186e-18,46.7318,-3.99933e-17,46.7318,0,0,0,0,0
internalMesh,2453,6.16698,-0.5,0.730845,6.23023,6.16698,-0.5,0.730845,6.16667,-0.5,0.732072,6.23006,22.8612,6.71808e-20,-2.80095,23.0322,22.8612,6.71808e-20,-2.80095,23.0322,-0.0172672,44.4886,0.29626,117.814,117.814,-16.867,-16.867,-2.68167e-18,45.7328,-2.045e-17,45.7328,0,0,0,0,0
internalMesh,2454,6.33363,-0.5,0.724317,6.3945,6.33363,-0.5,0.724317,6.33333,-0.5,0.725532,6.39433,22.9694,-1.89416e-20,-2.71552,23.1294,22.9694,-1.89416e-20,-2.71552,23.1294,-0.0100932,43.8764,0.297644,115.91,115.91,-9.85927,-9.85927,2.34502e-18,44.7641,1.90601e-17,44.7641,0,0,0,0,0
